"X1","X2","X3","X4","n","p","s","amplitude","rho","i","ntrials"
"0.31","0.76","0.352272727272727","KadaPT",5000,750,0.1,5,0,6,5
"0.32","0.76","0.352272727272727","KadaPT",5000,750,0.1,5,0,6,5
"0.33","0.76","0.359550561797753","KadaPT",5000,750,0.1,5,0,6,5
"0.34","0.866666666666667","0.449152542372881","KadaPT",5000,750,0.1,5,0,6,5
"0.35","0.866666666666667","0.449152542372881","KadaPT",5000,750,0.1,5,0,6,5
"0.36","0.866666666666667","0.462809917355372","KadaPT",5000,750,0.1,5,0,6,5
"0.37","0.866666666666667","0.5","KadaPT",5000,750,0.1,5,0,6,5
"0.38","0.866666666666667","0.5","KadaPT",5000,750,0.1,5,0,6,5
"0.39","0.866666666666667","0.5","KadaPT",5000,750,0.1,5,0,6,5
"0.4","0.866666666666667","0.5","KadaPT",5000,750,0.1,5,0,6,5
"0.41","0.866666666666667","0.5","KadaPT",5000,750,0.1,5,0,6,5
"0.42","0.88","0.511111111111111","KadaPT",5000,750,0.1,5,0,6,5
"0.43","0.88","0.511111111111111","KadaPT",5000,750,0.1,5,0,6,5
"0.44","0.893333333333333","0.517985611510791","KadaPT",5000,750,0.1,5,0,6,5
"0.45","0.893333333333333","0.521428571428571","KadaPT",5000,750,0.1,5,0,6,5
"0.46","0.893333333333333","0.562091503267974","KadaPT",5000,750,0.1,5,0,6,5
"0.47","0.893333333333333","0.583850931677019","KadaPT",5000,750,0.1,5,0,6,5
"0.48","0.893333333333333","0.583850931677019","KadaPT",5000,750,0.1,5,0,6,5
"0.49","0.893333333333333","0.583850931677019","KadaPT",5000,750,0.1,5,0,6,5
"0.5","0.893333333333333","0.583850931677019","KadaPT",5000,750,0.1,5,0,6,5
"0.51","0.893333333333333","0.583850931677019","KadaPT",5000,750,0.1,5,0,6,5
"0.52","0.893333333333333","0.583850931677019","KadaPT",5000,750,0.1,5,0,6,5
"0.53","0.906666666666667","0.592814371257485","KadaPT",5000,750,0.1,5,0,6,5
"0.54","0.906666666666667","0.606936416184971","KadaPT",5000,750,0.1,5,0,6,5
"0.55","0.906666666666667","0.606936416184971","KadaPT",5000,750,0.1,5,0,6,5
"0.56","0.906666666666667","0.622222222222222","KadaPT",5000,750,0.1,5,0,6,5
"0.57","0.906666666666667","0.622222222222222","KadaPT",5000,750,0.1,5,0,6,5
"0.58","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.59","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.6","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.61","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.62","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.63","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.64","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.65","0.906666666666667","0.642105263157895","KadaPT",5000,750,0.1,5,0,6,5
"0.66","0.933333333333333","0.68609865470852","KadaPT",5000,750,0.1,5,0,6,5
"0.67","0.933333333333333","0.688888888888889","KadaPT",5000,750,0.1,5,0,6,5
"0.68","0.933333333333333","0.716599190283401","KadaPT",5000,750,0.1,5,0,6,5
"0.69","0.946666666666667","0.732075471698113","KadaPT",5000,750,0.1,5,0,6,5
"0.7","0.946666666666667","0.743682310469314","KadaPT",5000,750,0.1,5,0,6,5
"0.71","0.946666666666667","0.743682310469314","KadaPT",5000,750,0.1,5,0,6,5
"0.72","0.96","0.755102040816326","KadaPT",5000,750,0.1,5,0,6,5
"0.73","0.96","0.774294670846395","KadaPT",5000,750,0.1,5,0,6,5
"0.74","0.96","0.784431137724551","KadaPT",5000,750,0.1,5,0,6,5
"0.75","0.986666666666667","0.811704834605598","KadaPT",5000,750,0.1,5,0,6,5
"0.76","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.77","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.78","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.79","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.8","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.81","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.82","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.83","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.84","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.85","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.86","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.87","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.88","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.89","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.9","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.91","0.986666666666667","0.813131313131313","KadaPT",5000,750,0.1,5,0,6,5
"0.001","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.002","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.003","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.004","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.005","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.006","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.007","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.008","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.009","0","0","Knockoff",5000,500,0.5,5,0,7,5
"0.01","0.84","0.00943396226415094","Knockoff",5000,500,0.5,5,0,7,5
"0.02","0.98","0.0392156862745098","Knockoff",5000,500,0.5,5,0,7,5
"0.03","0.98","0.0540540540540541","Knockoff",5000,500,0.5,5,0,7,5
"0.04","0.988","0.0608365019011407","Knockoff",5000,500,0.5,5,0,7,5
"0.05","0.988","0.0608365019011407","Knockoff",5000,500,0.5,5,0,7,5
"0.06","0.988","0.0608365019011407","Knockoff",5000,500,0.5,5,0,7,5
"0.07","0.988","0.0714285714285714","Knockoff",5000,500,0.5,5,0,7,5
"0.08","0.992","0.0746268656716418","Knockoff",5000,500,0.5,5,0,7,5
"0.09","0.992","0.0814814814814815","Knockoff",5000,500,0.5,5,0,7,5
"0.1","0.992","0.0981818181818182","Knockoff",5000,500,0.5,5,0,7,5
"0.11","0.992","0.107913669064748","Knockoff",5000,500,0.5,5,0,7,5
"0.12","0.992","0.114285714285714","Knockoff",5000,500,0.5,5,0,7,5
"0.13","0.992","0.117437722419929","Knockoff",5000,500,0.5,5,0,7,5
"0.14","0.992","0.117437722419929","Knockoff",5000,500,0.5,5,0,7,5
"0.15","0.992","0.120567375886525","Knockoff",5000,500,0.5,5,0,7,5
"0.16","0.992","0.126760563380282","Knockoff",5000,500,0.5,5,0,7,5
"0.17","0.992","0.132867132867133","Knockoff",5000,500,0.5,5,0,7,5
"0.18","0.992","0.141868512110727","Knockoff",5000,500,0.5,5,0,7,5
"0.19","0.992","0.147766323024055","Knockoff",5000,500,0.5,5,0,7,5
"0.2","0.992","0.156462585034014","Knockoff",5000,500,0.5,5,0,7,5
"0.21","0.992","0.159322033898305","Knockoff",5000,500,0.5,5,0,7,5
"0.22","0.992","0.181518151815182","Knockoff",5000,500,0.5,5,0,7,5
"0.23","0.992","0.194805194805195","Knockoff",5000,500,0.5,5,0,7,5
"0.24","0.992","0.220125786163522","Knockoff",5000,500,0.5,5,0,7,5
"0.25","0.992","0.227414330218069","Knockoff",5000,500,0.5,5,0,7,5
"0.26","0.992","0.229813664596273","Knockoff",5000,500,0.5,5,0,7,5
"0.27","0.992","0.239263803680982","Knockoff",5000,500,0.5,5,0,7,5
"0.28","0.992","0.246200607902736","Knockoff",5000,500,0.5,5,0,7,5
"0.29","0.992","0.246200607902736","Knockoff",5000,500,0.5,5,0,7,5
"0.3","0.992","0.248484848484848","Knockoff",5000,500,0.5,5,0,7,5
"0.31","0.992","0.266272189349112","Knockoff",5000,500,0.5,5,0,7,5
"0.32","0.992","0.311111111111111","Knockoff",5000,500,0.5,5,0,7,5
"0.33","0.992","0.314917127071823","Knockoff",5000,500,0.5,5,0,7,5
"0.34","0.992","0.318681318681319","Knockoff",5000,500,0.5,5,0,7,5
"0.35","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.36","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.37","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.38","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.39","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.4","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.41","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.42","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.43","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.44","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.45","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.46","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.47","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.48","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.49","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.5","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.51","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.52","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.53","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.54","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.55","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.56","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.57","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.58","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.59","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.6","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.61","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.62","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.63","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.64","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.65","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.66","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.67","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.68","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.69","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.7","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.71","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.72","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.73","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.74","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.75","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.76","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.77","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.78","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.79","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.8","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.81","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.82","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.83","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.84","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.85","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.86","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.87","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.88","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.89","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.9","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.91","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.92","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.93","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.94","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.95","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.96","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.97","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.98","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.99","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"1","0.992","0.32425068119891","Knockoff",5000,500,0.5,5,0,7,5
"0.001","0","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.002","0","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.003","0","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.004","0","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.005","0","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.006","0","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.007","0","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.008","0.524","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.009","0.524","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.01","0.524","0","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.02","0.784","0.0344827586206897","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.03","0.788","0.0343137254901961","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.04","0.796","0.0339805825242718","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.05","0.82","0.0420560747663551","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.06","0.84","0.0540540540540541","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.07","0.864","0.0608695652173913","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.08","0.868","0.0686695278969957","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.09","0.872","0.076271186440678","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.1","0.88","0.0756302521008403","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.11","0.884","0.0829875518672199","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.12","0.888","0.101214574898785","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.13","0.896","0.104","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.14","0.9","0.107142857142857","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.15","0.9","0.114173228346457","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.16","0.9","0.124513618677043","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.17","0.908","0.159259259259259","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.18","0.912","0.158671586715867","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.19","0.916","0.164233576642336","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.2","0.916","0.173285198555957","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.21","0.916","0.176258992805755","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.22","0.94","0.208754208754209","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.23","0.94","0.211409395973154","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.24","0.94","0.211409395973154","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.25","0.94","0.211409395973154","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.26","0.944","0.221122112211221","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.27","0.944","0.226229508196721","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.28","0.944","0.228758169934641","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.29","0.944","0.236245954692557","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.3","0.944","0.267080745341615","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.31","0.952","0.28955223880597","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.32","0.956","0.297058823529412","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.33","0.956","0.303206997084548","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.34","0.96","0.312320916905444","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.35","0.96","0.314285714285714","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.36","0.96","0.325842696629214","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.37","0.96","0.333333333333333","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.38","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.39","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.4","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.41","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.42","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.43","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.44","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.45","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.46","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.47","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.48","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.49","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.5","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.51","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.52","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.53","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.54","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.55","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.56","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.57","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.58","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.59","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.6","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.61","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.62","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.63","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.64","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.65","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.66","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.67","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.68","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.69","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.7","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
"0.71","0.96","0.337016574585635","Knockoff (alt 1)",5000,500,0.5,5,0,7,5
